No,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,pm2.5,pm2.5_pre
21954,15,34,995,SE,4.92,0,0,20,20
21955,15,33,995,SE,8.05,0,0,24,24
21956,16,32,996,SE,9.84,0,0,22,22
21957,17,31,996,SE,11.63,0,0,24,24
21958,17,30,997,SE,14.76,0,0,33,33
21959,19,30,997,SE,19.68,0,0,42,42
21960,17,28,998,SE,25.49,0,0,103,103
21961,16,27,999,SE,28.62,0,0,115,115
21962,16,27,999,SE,30.41,0,0,60,60
21963,17,26,1000,SE,32.2,0,0,45,45
21964,17,26,1000,SE,35.33,0,0,60,60
21965,17,25,999,NE,1.79,0,0,69,69
21966,18,24,1000,cv,0.89,0,0,87,87
21967,19,24,1000,cv,1.78,0,0,91,91
21968,18,26,1001,SE,1.79,0,0,114,114
21969,18,27,1001,cv,0.89,0,0,96,96
21970,18,28,1001,NE,1.79,0,0,97,97
21971,18,29,1001,cv,1.79,0,0,81,81
21972,18,30,1001,SE,3.13,0,0,81,81
21973,19,31,1001,SE,6.26,0,0,83,83
21974,19,31,1000,SE,8.05,0,0,88,88
21975,20,31,1000,cv,3.13,0,0,85,85
21976,19,31,1000,SE,4.02,0,0,95,95
21977,19,31,1000,SE,8.94,0,0,114,114
21978,22,29,1000,SE,13.86,0,0,NA,NA
21979,21,29,1000,SE,18.78,0,0,106,106
21980,19,28,1001,SE,22.8,0,0,105,105
21981,19,27,1002,SE,26.82,0,0,98,98
21982,17,27,1002,SE,30.84,0,0,89,89
21983,17,26,1003,SE,34.86,0,0,83,83
21984,18,25,1003,SE,39.78,0,0,68,68
21985,19,24,1003,SE,42.91,0,0,77,77
21986,19,24,1003,SE,46.04,0,0,75,75
21987,20,23,1002,NW,1.79,0,0,78,78
21988,20,23,1002,NW,4.92,0,0,86,86
21989,21,22,1002,SE,3.13,0,1,94,94
21990,21,22,1002,cv,0.89,0,2,93,93
21991,22,23,1002,cv,1.34,0,0,85,85
21992,22,23,1003,SE,1.79,0,0,77,77
21993,22,24,1003,cv,0.89,0,1,73,73
21994,22,24,1003,NW,1.79,0,0,105,105
21995,22,25,1004,NW,4.92,0,1,89,89
21996,22,25,1004,NW,8.05,0,0,93,93
21997,21,26,1004,NW,9.84,0,0,97,97
21998,21,27,1004,SE,1.79,0,0,92,92
21999,20,27,1003,SE,3.58,0,0,96,96
22000,21,26,1003,SE,6.71,0,0,109,109
22001,20,26,1002,SE,10.73,0,0,109,109
22002,21,27,1002,SE,13.86,0,0,110,110
22003,21,26,1002,SE,16.99,0,0,132,132
22004,21,26,1003,SE,20.12,0,0,149,149
22005,21,25,1004,SE,21.91,0,0,133,133
22006,21,25,1005,SE,23.7,0,0,124,124
22007,20,22,1004,NW,4.02,0,1,122,122
22008,20,22,1002,SE,3.13,0,2,32,32
22009,20,21,1003,NW,7.15,0,0,34,34
22010,20,21,1003,cv,0.89,0,0,46,46
22011,20,22,1002,cv,1.78,0,0,47,47
22012,20,22,1002,cv,2.23,0,0,53,53
22013,20,22,1003,NW,0.89,0,0,55,55
22014,20,22,1003,NW,2.68,0,0,52,52
22015,21,22,1003,NW,3.57,0,0,52,52
22016,21,22,1003,NW,5.36,0,0,56,56
22017,21,23,1003,cv,0.89,0,0,59,59
22018,21,24,1003,cv,1.78,0,0,90,90
22019,22,25,1003,SE,1.79,0,0,112,112
22020,22,26,1003,cv,0.89,0,0,123,123
22021,22,26,1002,cv,1.78,0,0,133,133
22022,22,25,1003,SE,1.79,0,1,155,155
22023,23,24,1003,cv,1.79,0,2,153,153
22024,23,25,1002,cv,2.68,0,0,159,159
22025,23,25,1002,SE,1.79,0,0,168,168
22026,23,25,1002,NE,1.79,0,0,179,179
22027,23,25,1002,NE,3.58,0,0,199,199
22028,23,25,1002,NE,5.37,0,0,184,184
22029,23,24,1002,NE,7.16,0,0,194,194
22030,23,24,1002,NE,8.95,0,1,188,188
22031,23,24,1002,cv,0.89,0,0,189,189
22032,23,24,1002,cv,1.78,0,0,179,179
22033,23,24,1002,cv,2.67,0,0,184,184
22034,23,24,1002,NW,1.79,0,1,177,177
22035,23,24,1002,cv,0.89,0,2,180,180
22036,23,24,1002,NE,1.79,0,0,180,180
22037,23,24,1002,cv,0.89,0,0,183,183
22038,23,23,1002,NE,0.89,0,0,187,187
22039,23,23,1002,SE,1.79,0,0,177,177
22040,23,24,1002,cv,0.89,0,0,179,179
22041,24,25,1003,cv,1.78,0,0,183,183
22042,24,26,1002,SE,3.13,0,0,173,173
22043,24,27,1002,SE,4.92,0,0,175,175
22044,24,28,1002,SE,8.05,0,0,168,168
22045,24,28,1002,SE,11.18,0,0,178,178
22046,24,29,1001,SE,12.97,0,0,157,157
22047,24,31,1001,SE,16.1,0,0,110,110
22048,24,30,1001,SE,20.12,0,0,97,97
22049,25,31,1000,SE,24.14,0,0,90,90
22050,24,30,1000,SE,28.16,0,0,103,103
22051,24,30,1000,SE,32.18,0,0,105,105
22052,24,29,1000,SE,35.31,0,0,134,134
22053,24,29,1001,SE,38.44,0,0,210,210
22054,24,28,1001,SE,41.57,0,1,232,232
22055,22,27,1001,SE,44.7,0,2,167,167
22056,21,27,1002,SE,47.83,0,0,163,163
22057,22,26,1002,cv,0.89,0,0,171,171
22058,23,25,1001,cv,1.78,0,0,152,152
22059,23,25,1001,cv,2.67,0,0,136,136
22060,23,25,1001,cv,3.56,0,0,149,149
22061,23,24,1001,SE,0.89,0,0,163,163
22062,23,25,1002,cv,0.89,0,0,169,169
22063,23,25,1002,cv,1.78,0,0,177,177
22064,24,26,1002,cv,2.67,0,0,184,184
22065,23,26,1002,NE,1.79,0,0,186,186
22066,24,26,1003,NW,1.79,0,0,185,185
22067,24,26,1003,NW,3.58,0,0,174,174
22068,24,28,1003,NW,6.71,0,0,152,152
22069,24,29,1002,NW,9.84,0,0,145,145
22070,24,31,1002,cv,0.89,0,0,135,135
22071,23,31,1001,SE,1.79,0,0,120,120
22072,23,31,1002,cv,0.89,0,0,130,130
22073,24,29,1001,SE,4.92,0,0,139,139
22074,23,28,1001,SE,8.94,0,0,113,113
22075,23,27,1002,SE,13.86,0,0,113,113
22076,24,27,1002,SE,17.88,0,0,119,119
22077,24,27,1002,SE,19.67,0,0,122,122
22078,24,26,1003,SE,21.46,0,0,125,125
22079,24,26,1002,SE,24.59,0,0,115,115
22080,24,26,1002,SE,26.38,0,1,109,109
22081,24,25,1002,SE,29.51,0,2,115,115
22082,24,24,1002,SE,32.64,0,3,103,103
22083,23,24,1002,SE,34.43,0,5,101,101
22084,23,24,1002,SE,37.56,0,7,95,95
22085,23,24,1002,cv,0.89,0,8,95,95
22086,23,24,1002,NE,0.89,0,9,92,92
22087,24,24,1003,NE,1.78,0,10,110,110
22088,24,24,1002,cv,0.89,0,0,122,122
22089,24,25,1003,cv,1.78,0,0,127,127
22090,24,25,1003,cv,2.67,0,0,122,122
22091,24,25,1003,cv,3.56,0,0,110,110
22092,24,25,1003,SE,1.79,0,0,104,104
22093,24,27,1003,SE,3.58,0,0,103,103
22094,24,28,1002,SE,6.71,0,0,107,107
22095,24,28,1002,SE,9.84,0,0,106,106
22096,24,28,1002,SE,12.97,0,0,89,89
22097,24,27,1001,SE,16.99,0,0,96,96
22098,24,27,1001,SE,21.01,0,0,90,90
22099,24,26,1001,SE,24.14,0,1,92,92
22100,23,26,1001,SE,25.93,0,2,94,94
22101,24,25,1001,SE,29.95,0,0,73,73
22102,23,25,1002,SE,33.08,0,0,72,72
22103,23,25,1002,cv,0.89,0,0,47,47
22104,23,24,1002,SE,1.79,0,0,60,60
22105,23,24,1001,SE,3.58,0,0,62,62
22106,23,24,1001,SE,5.37,0,0,66,66
22107,23,24,1000,SE,7.16,0,0,73,73
22108,23,24,1000,cv,0.89,0,0,61,61
22109,23,24,999,NW,1.79,0,0,52,52
22110,23,24,999,NW,4.92,0,0,48,48
22111,23,24,999,NW,6.71,0,0,47,47
22112,24,26,998,NW,8.5,0,0,52,52
22113,24,27,998,NW,10.29,0,0,42,42
22114,25,29,998,NW,13.42,0,0,33,33
22115,24,29,997,cv,0.89,0,0,35,35
22116,24,30,996,cv,1.78,0,0,35,35
22117,25,32,996,cv,2.67,0,0,36,36
22118,25,31,995,SE,3.13,0,0,30,30
22119,25,32,994,SE,7.15,0,0,46,46
22120,25,32,993,SE,10.28,0,0,53,53
22121,25,32,992,SE,16.09,0,0,63,63
22122,25,31,993,SE,21.9,0,0,67,67
22123,25,30,994,SE,29.05,0,0,56,56
22124,21,22,995,SE,41.12,0,2,56,56
22125,21,22,995,SE,42.91,0,3,22,22
22126,21,23,995,NW,1.79,0,0,20,20
22127,22,23,996,NW,6.71,0,0,33,33
22128,21,22,995,cv,0.89,0,0,43,43
22129,21,23,995,NW,1.79,0,0,25,25
22130,21,23,995,NW,4.92,0,0,33,33
22131,21,23,994,cv,0.89,0,0,45,45
22132,21,22,994,SE,1.79,0,0,54,54
22133,21,21,994,SE,3.58,0,0,49,49
22134,21,21,995,SE,4.47,0,0,47,47
22135,21,21,995,cv,0.89,0,0,61,61
22136,21,22,995,SE,1.79,0,0,79,79
22137,22,22,995,NE,1.79,0,0,86,86
22138,22,24,995,cv,1.79,0,0,101,101
22139,23,26,995,SE,1.79,0,0,96,96
22140,22,27,994,cv,0.89,0,0,95,95
22141,23,28,994,SE,3.13,0,0,87,87
22142,24,30,993,SE,4.92,0,0,65,65
22143,23,29,994,NE,1.79,0,0,76,76
22144,21,29,993,NW,1.79,0,0,80,80
22145,23,31,993,NE,3.13,0,0,87,87
22146,23,31,993,SE,1.79,0,0,88,88
22147,24,29,994,NE,4.92,0,0,94,94
22148,24,25,995,NW,4.02,0,0,61,61
22149,23,24,995,NW,7.15,0,0,47,47
22150,22,25,995,NW,10.28,0,0,29,29
22151,22,23,996,NE,1.79,0,0,24,24
22152,21,23,996,NW,1.79,0,0,28,28
22153,21,23,996,cv,0.89,0,0,28,28
22154,21,22,996,NE,0.89,0,0,20,20
22155,21,23,996,cv,0.89,0,0,19,19
22156,21,22,996,NW,1.79,0,0,25,25
22157,21,22,997,NW,3.58,0,0,19,19
22158,21,21,997,NW,5.37,0,0,27,27
22159,21,22,997,NW,7.16,0,0,19,19
22160,22,24,998,NW,10.29,0,0,24,24
22161,22,26,998,NE,3.13,0,0,20,20
22162,22,27,998,NE,4.92,0,0,20,20
22163,22,29,998,SE,1.79,0,0,55,55
22164,21,29,998,cv,0.89,0,0,57,57
22165,21,31,998,NE,1.79,0,0,35,35
22166,20,32,997,NE,4.92,0,0,35,35
22167,21,29,998,NW,3.13,0,1,20,20
22168,22,31,997,cv,0.89,0,0,13,13
22169,20,32,997,cv,1.78,0,0,9,9
22170,21,32,997,NW,3.13,0,0,9,9
22171,19,28,998,NE,5.81,0,0,16,16
22172,19,27,999,NW,3.13,0,0,14,14
22173,19,27,999,NE,4.02,0,0,NA,NA
22174,20,27,1001,NE,5.81,0,0,NA,NA
22175,20,26,1002,SE,1.79,0,0,17,17
22176,20,25,1002,SE,3.58,0,0,16,16
22177,20,25,1002,SE,5.37,0,0,29,29
22178,21,23,1002,SE,6.26,0,0,26,26
22179,21,23,1002,cv,0.89,0,0,18,18
22180,20,23,1002,NW,1.79,0,0,17,17
22181,20,22,1003,NW,3.58,0,0,31,31
22182,20,22,1003,NW,4.47,0,0,25,25
22183,22,23,1003,NE,1.79,0,0,33,33
22184,22,24,1004,NW,1.79,0,0,25,25
22185,20,26,1004,NW,4.92,0,0,22,22
22186,19,27,1005,NE,4.02,0,0,15,15
22187,20,28,1005,NE,7.15,0,0,10,10
22188,18,29,1005,NE,8.94,0,0,8,8
22189,19,30,1004,cv,0.89,0,0,7,7
22190,19,30,1004,cv,1.78,0,0,11,11
22191,19,30,1003,cv,2.67,0,0,14,14
22192,17,30,1003,cv,3.56,0,0,17,17
22193,19,30,1002,cv,5.35,0,0,28,28
22194,21,30,1002,SE,3.13,0,0,34,34
22195,19,29,1002,SE,6.26,0,0,33,33
22196,19,29,1003,SE,10.28,0,0,36,36
22197,20,27,1003,SE,12.07,0,0,38,38
22198,21,26,1004,cv,0.89,0,0,41,41
22199,20,26,1004,cv,1.78,0,0,42,42
22200,22,24,1004,NE,0.89,0,0,38,38
22201,22,24,1004,NE,1.78,0,0,46,46
22202,22,23,1004,NE,3.57,0,0,47,47
22203,21,23,1004,cv,0.45,0,0,61,61
22204,21,22,1004,NW,1.79,0,0,57,57
22205,21,22,1004,NE,1.79,0,0,54,54
22206,20,23,1004,cv,0.89,0,0,48,48
22207,20,23,1004,cv,1.78,0,0,38,38
22208,19,24,1005,cv,2.67,0,0,25,25
22209,18,25,1005,NE,3.13,0,0,23,23
22210,17,27,1005,NE,7.15,0,0,21,21
22211,17,28,1005,NE,10.28,0,0,19,19
22212,17,29,1005,NW,1.79,0,0,17,17
22213,16,29,1004,NE,3.13,0,0,16,16
22214,16,31,1004,NE,6.26,0,0,14,14
22215,15,30,1003,NE,8.05,0,0,15,15
22216,15,30,1003,cv,1.79,0,0,15,15
22217,17,30,1002,SE,3.13,0,0,19,19
22218,16,29,1002,SE,4.92,0,0,15,15
22219,16,29,1002,SE,6.71,0,0,19,19
22220,17,28,1002,SE,9.84,0,0,33,33
22221,17,26,1003,SE,11.63,0,0,34,34
22222,18,25,1004,SE,12.52,0,0,31,31
22223,18,24,1004,SE,14.31,0,0,39,39
22224,18,25,1004,SE,16.1,0,0,53,53
22225,19,23,1004,cv,0.89,0,0,63,63
22226,20,22,1004,NE,1.79,0,0,60,60
22227,20,22,1004,cv,0.89,0,0,63,63
22228,19,21,1004,NE,0.89,0,0,59,59
22229,19,20,1004,NE,1.78,0,0,48,48
22230,19,20,1005,NE,3.57,0,0,52,52
22231,19,21,1005,NW,1.79,0,0,54,54
22232,20,24,1006,NW,3.58,0,0,50,50
22233,18,26,1006,NE,3.13,0,0,32,32
22234,19,28,1006,NW,4.02,0,0,29,29
22235,19,29,1006,NW,7.15,0,0,31,31
22236,19,31,1006,NW,8.94,0,0,29,29
22237,17,32,1005,NE,1.79,0,0,32,32
22238,18,32,1005,cv,0.89,0,0,29,29
22239,15,33,1004,cv,2.68,0,0,25,25
22240,15,33,1004,cv,4.47,0,0,25,25
22241,15,33,1004,SE,1.79,0,0,26,26
22242,15,33,1004,SE,3.58,0,0,25,25
22243,14,32,1004,SE,5.37,0,0,27,27
22244,17,30,1004,SE,8.5,0,0,32,32
22245,16,28,1005,SE,10.29,0,0,38,38
22246,15,28,1006,SE,14.31,0,0,41,41
22247,17,28,1006,SE,17.44,0,0,53,53
22248,17,28,1006,SE,20.57,0,0,58,58
22249,18,25,1007,SE,23.7,0,0,60,60
22250,19,25,1007,SE,26.83,0,0,84,84
22251,20,23,1007,SE,28.62,0,0,84,84
22252,19,23,1007,SE,30.41,0,0,86,86
22253,19,22,1007,SE,32.2,0,0,63,63
22254,19,21,1008,cv,0.89,0,0,68,68
22255,21,24,1008,cv,1.34,0,0,99,99
22256,21,25,1009,NW,1.79,0,0,130,130
22257,20,27,1009,cv,0.89,0,0,131,131
22258,20,28,1009,cv,1.78,0,0,126,126
22259,20,30,1009,cv,2.67,0,0,112,112
22260,20,31,1008,SE,1.79,0,0,90,90
22261,19,32,1008,SE,4.92,0,0,85,85
22262,16,33,1007,cv,1.79,0,0,76,76
22263,17,34,1007,cv,3.58,0,0,71,71
22264,17,34,1006,SE,4.02,0,0,62,62
22265,17,34,1006,SE,7.15,0,0,51,51
22266,16,33,1006,SE,11.17,0,0,45,45
22267,17,32,1007,SE,16.09,0,0,52,52
22268,17,31,1007,SE,20.11,0,0,46,46
22269,18,29,1007,SE,21.9,0,0,50,50
22270,18,28,1008,SE,25.03,0,0,56,56
22271,18,29,1008,SE,28.16,0,0,55,55
22272,17,27,1008,SE,29.95,0,0,53,53
22273,17,27,1008,SE,31.74,0,0,60,60
22274,18,25,1009,cv,0.45,0,0,55,55
22275,19,25,1009,SE,1.79,0,0,61,61
22276,21,25,1009,SE,4.92,0,0,61,61
22277,21,24,1009,SE,8.94,0,0,80,80
22278,21,24,1009,SE,12.07,0,0,114,114
22279,22,24,1010,SE,13.86,0,0,110,110
22280,22,25,1011,SE,15.65,0,0,94,94
22281,22,26,1011,SE,18.78,0,0,108,108
22282,22,27,1011,SE,21.91,0,0,95,95
22283,22,29,1011,SE,25.04,0,0,92,92
22284,21,30,1010,SE,28.17,0,0,85,85
22285,22,30,1010,SE,31.3,0,0,79,79
22286,21,31,1009,SE,34.43,0,0,77,77
22287,21,32,1009,SE,38.45,0,0,76,76
22288,21,32,1008,SE,41.58,0,0,NA,NA
22289,20,31,1008,SE,45.6,0,0,83,83
22290,20,31,1007,SE,49.62,0,0,75,75
22291,20,30,1007,SE,53.64,0,0,79,79
22292,20,29,1008,SE,58.56,0,0,79,79
22293,21,28,1008,SE,62.58,0,0,107,107
22294,21,27,1009,SE,65.71,0,0,64,64
22295,21,26,1010,SE,68.84,0,0,72,72
22296,21,25,1010,SE,71.97,0,0,80,80
22297,22,25,1010,SE,75.1,0,0,89,89
22298,22,24,1010,SE,78.23,0,0,NA,NA
22299,22,24,1010,SE,81.36,0,0,99,99
22300,22,24,1010,SE,83.15,0,0,99,99
22301,22,23,1010,SE,84.94,0,0,79,79
22302,21,23,1010,SE,86.73,0,0,51,51
22303,21,22,1010,SE,89.86,0,0,54,54
22304,21,23,1010,SE,91.65,0,0,54,54
22305,21,24,1010,SE,93.44,0,0,65,65
22306,22,26,1010,SE,95.23,0,0,76,76
22307,21,27,1009,SE,97.02,0,0,81,81
22308,21,28,1009,cv,1.79,0,0,90,90
22309,21,29,1008,SE,1.79,0,0,96,96
22310,21,29,1007,SE,3.58,0,0,99,99
22311,21,30,1007,SE,6.71,0,0,104,104
22312,21,30,1006,SE,9.84,0,0,103,103
22313,21,30,1006,SE,12.97,0,0,95,95
22314,22,30,1005,SE,16.1,0,0,98,98
22315,21,30,1005,SE,19.23,0,0,88,88
22316,21,29,1005,SE,21.02,0,0,105,105
22317,22,28,1006,SE,22.81,0,0,106,106
22318,22,27,1006,SE,24.6,0,0,100,100
22319,22,27,1007,SE,27.73,0,0,100,100
22320,22,26,1007,SE,30.86,0,0,80,80
22321,22,26,1006,SE,32.65,0,0,82,82
22322,22,25,1007,SE,34.44,0,0,83,83
22323,22,25,1007,SE,36.23,0,0,92,92
22324,23,24,1006,cv,0.89,0,0,105,105
22325,22,24,1006,SE,1.79,0,0,120,120
22326,22,24,1007,SE,3.58,0,0,124,124
22327,22,24,1007,SE,5.37,0,0,123,123
22328,23,24,1007,SE,7.16,0,0,116,116
22329,23,25,1007,SE,8.95,0,0,126,126
22330,23,26,1007,SE,10.74,0,0,132,132
22331,23,27,1007,SE,12.53,0,0,136,136
22332,23,28,1007,SE,14.32,0,0,128,128
22333,23,28,1006,SE,16.11,0,0,130,130
22334,23,29,1006,SE,17.9,0,0,116,116
22335,23,30,1005,SE,19.69,0,0,115,115
22336,24,30,1004,SE,21.48,0,0,120,120
22337,23,31,1004,SE,23.27,0,0,126,126
22338,23,30,1004,SE,26.4,0,0,142,142
22339,24,30,1003,SE,28.19,0,0,138,138
22340,24,29,1004,SE,29.98,0,0,133,133
22341,23,28,1004,cv,0.89,0,0,124,124
22342,23,28,1005,SE,1.79,0,0,138,138
22343,24,27,1004,SE,2.68,0,0,132,132
22344,23,28,1004,SE,5.81,0,0,146,146
22345,24,27,1005,SE,7.6,0,0,160,160
22346,24,27,1004,SE,9.39,0,0,173,173
22347,24,27,1004,SE,11.18,0,0,167,167
22348,24,26,1004,SE,12.97,0,0,179,179
22349,24,25,1005,SE,14.76,0,0,187,187
22350,24,25,1005,SE,16.55,0,0,195,195
22351,24,25,1005,cv,0.89,0,0,197,197
22352,24,26,1005,SE,1.79,0,0,202,202
22353,24,27,1006,SE,3.58,0,0,206,206
22354,24,28,1006,cv,0.89,0,0,205,205
22355,24,28,1005,NE,1.79,0,0,212,212
22356,25,30,1005,SE,1.79,0,0,222,222
22357,24,31,1005,SE,4.92,0,0,226,226
22358,25,32,1004,SE,8.05,0,0,259,259
22359,25,32,1004,SE,11.18,0,0,220,220
22360,23,32,1003,SE,16.1,0,0,189,189
22361,24,32,1003,SE,19.23,0,0,197,197
22362,24,32,1003,SE,23.25,0,0,181,181
22363,24,31,1002,SE,26.38,0,0,188,188
22364,24,30,1003,SE,28.17,0,0,192,192
22365,25,29,1004,SE,29.96,0,0,189,189
22366,25,29,1004,SE,31.75,0,0,194,194
22367,25,28,1004,SE,33.54,0,0,206,206
22368,25,28,1004,SE,35.33,0,0,219,219
22369,25,28,1004,SE,37.12,0,0,240,240
22370,25,27,1004,SE,38.91,0,0,239,239
22371,25,26,1004,SE,40.7,0,0,246,246
22372,25,26,1004,SE,42.49,0,0,227,227
22373,25,26,1003,SE,44.28,0,0,198,198
22374,25,26,1003,SE,46.07,0,0,174,174
22375,25,26,1004,SE,49.2,0,0,185,185
22376,25,27,1004,SE,52.33,0,0,192,192
22377,25,27,1004,SE,54.12,0,0,233,233
22378,25,28,1004,SE,57.25,0,0,256,256
22379,25,28,1004,SE,60.38,0,0,278,278
22380,25,28,1004,SE,62.17,0,1,283,283
22381,25,28,1003,SE,63.96,0,2,293,293
22382,25,27,1002,NE,3.13,0,3,318,318
22383,25,27,1001,NE,7.15,0,4,299,299
22384,24,24,1001,NE,11.17,0,5,164,164
22385,23,24,1000,NE,14.3,0,6,31,31
22386,23,24,1000,NE,18.32,0,7,46,46
22387,24,24,1000,NE,21.45,0,9,95,95
22388,23,23,1001,NW,8.94,0,12,23,23
22389,24,24,1000,cv,0.89,0,15,29,29
22390,23,23,999,NE,1.79,0,16,21,21
22391,23,23,999,cv,0.89,0,17,26,26
22392,23,23,999,SE,1.79,0,18,23,23
22393,23,23,998,NE,3.13,0,19,28,28
22394,23,23,997,NE,6.26,0,20,23,23
22395,23,23,997,NW,7.15,0,22,13,13
22396,23,23,996,NW,10.28,0,23,12,12
22397,23,23,996,NW,14.3,0,0,11,11
22398,22,22,996,NW,16.09,0,0,12,12
22399,23,23,997,NW,20.11,0,0,12,12
22400,23,24,997,NE,3.13,0,0,24,24
22401,23,25,997,NW,3.13,0,0,24,24
22402,20,29,998,NW,8.94,0,0,11,11
22403,18,30,999,NW,14.75,0,0,10,10
22404,17,30,999,NW,22.8,0,0,9,9
22405,17,32,999,NW,29.95,0,0,8,8
22406,16,33,999,NW,38.89,0,0,10,10
22407,15,34,998,NW,47.83,0,0,9,9
22408,16,34,998,NW,55.88,0,0,9,9
22409,17,34,999,NW,60.8,0,0,12,12
22410,15,35,999,NW,62.59,0,0,8,8
22411,20,32,999,SE,1.79,0,0,17,17
22412,23,29,1000,SE,2.68,0,0,15,15
22413,23,27,1001,cv,0.45,0,0,21,21
22414,23,26,1002,cv,1.34,0,0,39,39
22415,19,25,1003,NW,3.13,0,0,27,27
22416,18,25,1003,NE,1.79,0,0,20,20
22417,19,23,1003,NW,3.13,0,0,27,27
22418,18,25,1003,NW,4.92,0,0,14,14
22419,18,23,1003,NE,3.13,0,0,17,17
22420,19,22,1003,NW,3.13,0,0,12,12
22421,19,22,1004,NW,7.15,0,0,20,20
22422,18,21,1004,cv,0.89,0,0,17,17
22423,19,22,1005,NW,1.79,0,0,12,12
22424,19,25,1005,cv,0.89,0,0,12,12
22425,20,27,1005,NW,3.13,0,0,17,17
22426,19,28,1005,NE,3.13,0,0,10,10
22427,19,30,1006,NW,3.13,0,0,13,13
22428,19,31,1005,NE,1.79,0,0,20,20
22429,21,32,1005,cv,1.79,0,0,30,30
22430,22,32,1005,SE,1.79,0,0,25,25
22431,23,31,1005,SE,3.58,0,0,41,41
22432,23,31,1005,SE,5.37,0,0,70,70
22433,22,32,1004,SE,8.5,0,0,69,69
22434,23,30,1004,SE,12.52,0,0,90,90
22435,22,29,1005,SE,15.65,0,0,63,63
22436,21,28,1005,SE,18.78,0,0,56,56
22437,21,28,1006,SE,22.8,0,0,51,51
22438,20,27,1007,SE,25.93,0,0,30,30
22439,20,26,1007,SE,27.72,0,0,28,28
22440,21,26,1007,SE,28.61,0,0,23,23
22441,23,25,1007,SE,30.4,0,0,27,27
22442,22,25,1008,SE,32.19,0,0,24,24
22443,21,24,1008,NE,1.79,0,0,49,49
22444,21,24,1008,SE,1.79,0,0,59,59
22445,21,24,1008,cv,0.89,0,0,64,64
22446,21,23,1008,cv,1.78,0,0,55,55
22447,21,23,1008,cv,2.67,0,0,53,53
22448,22,24,1009,cv,3.56,0,0,56,56
22449,21,25,1009,cv,4.45,0,0,66,66
22450,21,25,1008,cv,5.34,0,0,70,70
22451,21,26,1009,NE,1.79,0,0,75,75
22452,22,27,1009,cv,0.89,0,0,76,76
22453,22,28,1009,cv,1.78,0,0,71,71
22454,22,29,1008,cv,3.57,0,0,80,80
22455,23,30,1008,SE,1.79,0,0,69,69
22456,21,31,1008,cv,0.89,0,0,63,63
22457,21,31,1008,SE,3.13,0,0,75,75
22458,22,31,1007,cv,0.89,0,0,65,65
22459,21,29,1007,SE,3.13,0,0,65,65
22460,22,28,1007,SE,6.26,0,0,76,76
22461,22,27,1008,SE,8.05,0,0,83,83
22462,24,28,1008,SE,11.18,0,0,81,81
22463,23,27,1009,SE,12.97,0,0,89,89
22464,23,27,1009,SE,14.76,0,0,103,103
22465,23,26,1009,SE,16.55,0,0,109,109
22466,23,26,1009,SE,18.34,0,0,103,103
22467,23,25,1008,SE,20.13,0,0,102,102
22468,23,25,1008,SE,21.92,0,0,90,90
22469,23,25,1008,SE,23.71,0,0,60,60
22470,23,24,1009,cv,0.89,0,0,56,56
22471,23,25,1009,SE,1.79,0,0,88,88
22472,24,25,1009,SE,3.58,0,0,90,90
22473,24,26,1010,SE,6.71,0,0,95,95
22474,24,25,1009,SE,9.84,0,1,102,102
22475,25,25,1008,SE,11.63,0,2,122,122
22476,25,27,1008,SE,14.76,0,3,130,130
22477,24,28,1007,SE,17.89,0,0,121,121
22478,24,28,1007,SE,21.02,0,0,108,108
22479,23,27,1007,SE,24.15,0,1,70,70
22480,25,28,1007,SE,27.28,0,0,60,60
22481,25,28,1006,SE,29.07,0,0,62,62
22482,25,28,1006,cv,0.89,0,0,79,79
22483,24,28,1005,SE,3.13,0,0,75,75
22484,24,27,1005,SE,4.92,0,0,68,68
22485,25,26,1005,SE,8.05,0,1,61,61
22486,25,26,1006,SE,11.18,0,0,56,56
22487,25,26,1005,SE,15.2,0,0,54,54
22488,25,26,1005,SE,18.33,0,0,62,62
22489,25,26,1005,SE,21.46,0,0,73,73
22490,24,25,1005,SE,24.59,0,0,70,70
22491,24,25,1004,SE,26.38,0,0,77,77
22492,25,25,1004,NE,1.79,0,0,75,75
22493,24,25,1004,SE,3.13,0,0,78,78
22494,24,25,1004,SE,7.15,0,0,69,69
22495,24,24,1004,SE,8.94,0,1,57,57
22496,24,25,1004,cv,0.89,0,0,54,54
22497,25,25,1004,SE,1.79,0,0,68,68
22498,25,25,1004,SE,5.81,0,0,77,77
22499,24,25,1004,SE,8.94,0,0,70,70
22500,24,26,1004,SE,12.07,0,0,61,61
22501,25,27,1004,SE,16.09,0,0,46,46
22502,24,26,1004,SE,20.11,0,0,61,61
22503,24,25,1004,SE,23.24,0,1,40,40
22504,25,26,1003,SE,27.26,0,0,29,29
22505,24,26,1004,SE,29.05,0,0,30,30
22506,24,25,1004,SE,30.84,0,0,46,46
22507,24,26,1002,SE,33.97,0,0,48,48
22508,24,26,1003,SE,35.76,0,0,49,49
22509,24,25,1005,SE,38.89,0,0,48,48
22510,24,25,1004,cv,0.89,0,0,39,39
22511,24,25,1004,SE,1.79,0,0,51,51
22512,23,25,1005,SE,3.58,0,0,56,56
22513,23,25,1005,SE,4.47,0,0,NA,NA
22514,24,25,1005,SE,6.26,0,0,63,63
